'海南省人民代表大会常务委员会关于在海南经济特区博鳌乐城国际医疗旅游先行区等三个产业园区暂时变通实施部分法律法规规定的行政审批的决定(试行)',海南省人民代表大会常务委员会,2016-03-31,现行有效,地方性法规及文件
'包头市人民代表大会常务委员会关于批准2014年稀土高新技术产业开发区决算的决议',包头市人民代表大会常务委员会,2015,现行有效,地方性法规及文件
'海南省人民政府办公厅关于印发《海南省产业园区管理暂行办法》的通知',海南省人民政府办公厅,2020-12-13,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于促进马铃薯产业高质量发展的实施意见',内蒙古自治区人民政府办公厅,2020-10-23,现行有效,地方政府规章及文件
'海南省自然资源和规划厅关于印发《海南省产业用地政策实施工作指引(2020年版)》的通知',海南省自然资源和规划厅,2020-10-14,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于印发支持文旅产业克服疫情影响加快恢复发展若干措施的通知',内蒙古自治区人民政府办公厅,2020-07-30,现行有效,地方政府规章及文件
'海南省工业和信息化厅关于印发海南省加快区块链产业发展若干政策措施的通知',海南省工业和信息化厅,2020-05-09,现行有效,地方政府规章及文件
'海南省工业和信息化厅关于印发海南省全生物降解塑料产业发展规划(2020-2025年)的通知',海南省工业和信息化厅,2020-03-10,现行有效,地方政府规章及文件
'海南省工业和信息化厅关于印发《海南省生物医药产业研发券管理信息平台操作指南》的通知',海南省工业和信息化厅,2020-03-04,现行有效,地方政府规章及文件
'海南省工业和信息化厅关于加强疫情防控并全力推动工信产业安全有序复工复产的通知',海南省工业和信息化厅,2020-02-28,现行有效,地方政府规章及文件
'海南省农业农村厅、海南省交通运输厅、海南省公安厅关于加快农业重点产业恢复生产确保“菜篮子”产品和农业生产资料供应及正常流通的紧急通知',海南省农业农村厅;海南省交通运输厅;海南省公安厅,2020-02-04,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于印发自治区通用航空产业高质量发展行动方案的通知',内蒙古自治区人民政府办公厅,2020-02-02,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于推动全区民族传统奶制品产业发展若干措施的通知',内蒙古自治区人民政府办公厅,2019-12-31,现行有效,地方政府规章及文件
'海南省工业和信息化厅关于印发《海南省生物医药产业研发券管理暂行办法》的通知',海南省工业和信息化厅,2019-12-19,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省花卉苗木产业发展规划(2019-2035)的通知',海南省人民政府办公厅,2019-11-28,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于建立海南省推进椰子产业发展联席会议制度的通知',海南省人民政府办公厅,2019-11-15,现行有效,地方政府规章及文件
'海南省发展和改革委员会关于印发《海南省产业准入禁止限制目录(2019年版)》的通知',海南省发展和改革委员会,2019-09-16,现行有效,地方政府规章及文件
'转发《农业农村部办公厅、财政部办公厅关于做好2019年农业产业强镇示范建设工作的通知》',海南省农业农村厅,2019-04-05,现行有效,地方政府规章及文件
'海南省人民政府关于支持产业项目发展规划和用地保障的意见(试行)',海南省人民政府,2019-03-15,现行有效,地方政府规章及文件
'海南省农业农村厅关于推进我省菠萝产业调优增效的指导意见',海南省农业农村厅,2019-03-05,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省农业高新技术产业示范区推进方案的通知',海南省人民政府办公厅,2019-02-27,现行有效,地方政府规章及文件
'海南省人民政府关于印发海南省健康产业发展规划(2019-2025年)的通知',海南省人民政府,2019-01-04,现行有效,地方政府规章及文件
'海南省农业农村厅关于推进海南百香果产业发展的指导意见',海南省农业农村厅,2018-11-22,现行有效,地方政府规章及文件
'内蒙古自治区人民政府关于印发自治区新兴产业高质量发展实施方案(2018—2020年)的通知',内蒙古自治区人民政府,2018-11-13,现行有效,地方政府规章及文件
'海南省农业厅、海南省民政厅、海南省扶贫工作办公室关于实施农村低保对象产业扶持“自强行动计划”的通知',海南省农业厅;海南省民政厅;海南省扶贫工作办公室,2018-06-26,现行有效,地方政府规章及文件
'海南省农业厅、海南省扶贫工作办公室关于推行农业产业扶贫“五带动全覆盖”模式促进贫困户持续稳定增收的通知',海南省农业厅;海南省扶贫工作办公室,2018-05-29,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于印发大数据与产业深度融合行动计划(2018—2020年)的通知',内蒙古自治区人民政府办公厅,2018-04-29,现行有效,地方政府规章及文件
'赤峰市人民政府关于促进现代马产业发展的意见',赤峰市人民政府,2018-03-22,现行有效,地方政府规章及文件
'海南省工业和信息化厅、海南省财政厅关于开展海南省互联网产业天使投资和股权投资工作的通知',海南省工业和信息化厅;海南省财政厅,2018-03-13,现行有效,地方政府规章及文件
'内蒙古自治区人民政府印发关于加快稀土产业转型升级若干政策的通知',内蒙古自治区人民政府,2018-01-29,现行有效,地方政府规章及文件
'乌海市人民政府办公厅关于印发乌海市文化产业示范基地评审命名管理办法的通知',乌海市人民政府办公厅,2017-11-23,现行有效,地方政府规章及文件
'海南省工业和信息化厅转发国家部委关于印发《半导体照明产业“十三五”发展规划》的通知',海南省工业和信息化厅,2017-10-11,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省推进热带花卉产业发展实施方案的通知',海南省人民政府办公厅,2017-09-29,现行有效,地方政府规章及文件
'海南省人民政府关于进一步深化“两个暂停”政策促进房地产业平稳健康发展的意见',海南省人民政府,2017-09-28,现行有效,地方政府规章及文件
'关于开展沙产业科技成果(人才)交易意向征集与创新政策调研的通知',内蒙古自治区科学技术厅,2017-09-18,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于加快发展健身休闲产业的实施意见',海南省人民政府办公厅,2017-09-14,现行有效,地方政府规章及文件
'巴彦淖尔市人民政府办公室关于推进农村牧区一二三产业融合发展的实施意见',巴彦淖尔市人民政府办公室,2017-08-26,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于印发赤峰市2017年肉牛、肉羊、生猪产业推进实施方案的通知',赤峰市人民政府办公厅,2017-08-08,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于进一步规范生猪产业发展的通知',赤峰市人民政府办公厅,2017-08-08,现行有效,地方政府规章及文件
'海南州人民政府办公室关于印发海南州绿色产业发展基金管理办法的通知',海南藏族自治州人民政府办公室,2017-07-27,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于印发自治区石化产业调结构促转型增效益实施方案的通知',内蒙古自治区人民政府办公厅,2017-07-14,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于印发赤峰市工业园区产业发展规划(2017-2025年)的通知',赤峰市人民政府办公厅,2017-07-11,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省农村低保对象、特困人员教育医疗住房保障和产业扶持实施办法的通知',海南省人民政府办公厅,2017-07-11,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于成立赤峰高新技术产业开发区能源规划工作领导小组的通知',赤峰市人民政府办公厅,2017-07-04,现行有效,地方政府规章及文件
'海南省人民政府关于印发海南省特色产业小镇建设三年行动计划的通知',海南省人民政府,2017-06-15,现行有效,地方政府规章及文件
'海南省人民政府关于印发海南省特色产业小镇发展基金设立方案的通知',海南省人民政府,2017-06-09,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于印发赤峰市电子信息产业“十三五”发展规划的通知',赤峰市人民政府办公厅,2017-05-18,现行有效,地方政府规章及文件
'巴彦淖尔市人民政府关于印发招商引资促进产业发展优惠政策的通知',巴彦淖尔市人民政府,2017-05-04,现行有效,地方政府规章及文件
'海南省人民政府关于同意海口桂林洋经济开发区认定为海南省省级高新技术产业开发区的批复',海南省人民政府,2017-04-29,现行有效,地方政府规章及文件
'海南省农业厅、海南省财政厅关于开展国家现代农业产业园创建工作的函',海南省农业厅;海南省财政厅,2017-04-11,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于推进农村一二三产业融合发展的实施意见',海南省人民政府办公厅,2017-04-05,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省省级高新技术产业开发区认定管理办法的通知',海南省人民政府办公厅,2017-03-16,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省油气产业“十三五”发展规划指导意见的通知',海南省人民政府办公厅,2017-03-13,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于印发自治区促进医药产业健康发展实施方案的通知',内蒙古自治区人民政府办公厅,2017-03-01,现行有效,地方政府规章及文件
'乌海市人民政府办公厅关于印发《乌海市促进旅游产业优先发展的优惠政策(试行)》的通知',乌海市人民政府办公厅,2017-02-14,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省医药产业“十三五”发展规划指导意见的通知',海南省人民政府办公厅,2017-01-18,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于促进生猪产业健康发展的通知',赤峰市人民政府办公厅,2016-12-29,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省互联网产业“十三五”发展规划指导意见的通知',海南省人民政府办公厅,2016-12-27,现行有效,地方政府规章及文件
'海南省工业和信息化厅、海南省财政厅关于开展海南省互联网产业天使投资工作的通知',海南省工业和信息化厅;海南省财政厅,2016-10-19,现行有效,地方政府规章及文件
'海南省工业和信息化厅、海南省财政厅关于印发海南省互联网产业天使投资资金管理实施方案(试行)的通知',海南省工业和信息化厅;海南省财政厅,2016-09-20,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省互联网产业发展专项资金管理暂行办法的通知',海南省人民政府办公厅,2016-08-26,现行有效,地方政府规章及文件
'乌兰察布市人民政府办公厅关于印发《乌兰察布市发展云计算产业招商优惠政策》的通知',乌兰察布市人民政府办公厅,2016-06-26,现行有效,地方政府规章及文件
'通辽市人民政府办公厅关于加快发展通辽市南部四旗绿色产业的实施意见',通辽市人民政府办公厅,2015-09-30,现行有效,地方政府规章及文件
'中共呼伦贝尔市委员会、呼伦贝尔市人民政府关于印发《呼伦贝尔市工业和信息化产业转型升级实施方案》的通知',中共呼伦贝尔市委;呼伦贝尔市人民政府,2015,现行有效,地方政府规章及文件
'海南省人民政府办公厅关于印发海南省工业和信息产业发展专项资金管理暂行办法的通知',海南省人民政府办公厅,2014-12-29,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于推进农村牧区一二三产业融合发展的实施意见',内蒙古自治区人民政府办公厅,2016-10-24,现行有效,地方政府规章及文件
'海南省人民政府办公厅印发海南省关于促进医药产业健康发展实施意见的通知',海南省人民政府办公厅,2016-09-18,现行有效,地方政府规章及文件
'印发《关于加快口岸文化产业发展的意见》的通知',二连浩特市人民政府办公厅,2016-07-20,现行有效,地方政府规章及文件
'赤峰市人民政府关于贯彻落实《内蒙古自治区人民政府关于做好房地产去库存工作进一步促进房地产业稳步发展的意见》的通知',赤峰市人民政府,2016-05-31,现行有效,地方政府规章及文件
'内蒙古自治区财政厅、商务厅关于印发《内蒙古自治区养老服务产业政府引导基金管理暂行办法》的通知',内蒙古自治区财政厅;内蒙古自治区商务厅,2016-03-04,现行有效,地方政府规章及文件
'内蒙古自治区人民政府关于做好房地产去库存工作进一步促进房地产业稳步发展的意见',内蒙古自治区人民政府,2016-02-15,现行有效,地方政府规章及文件
'内蒙古自治区人民政府关于促进服务外包产业加快发展的实施意见',内蒙古自治区人民政府,2016-02-02,现行有效,地方政府规章及文件
'关于转发《国家火炬特色产业基地建设管理办法》的通知',内蒙古自治区科学技术厅,2015-10-21,现行有效,地方政府规章及文件
'关于印发《建立完善与产业发展相适应的重点建设项目促进就业联动机制的实施方案》的通知',二连浩特市人民政府办公厅,2015-10-21,现行有效,地方政府规章及文件
'海南省农业厅、海南省财政厅关于印发2015年现代农业生产发展资金扶持畜牧业转型升级等四个产业项目实施方案的通知',海南省农业厅;海南省财政厅,2015-10-10,现行有效,地方政府规章及文件
'海南省农业厅、海南省财政厅关于印发2015年现代农业生产发展资金扶持石斛等两个产业项目实施方案的通知',海南省农业厅;海南省财政厅,2015-10-10,现行有效,地方政府规章及文件
'海南省人力资源和社会保障厅关于印发《海南省人力资源社会保障领域支持12个重点产业发展若干意见》的通知',海南省人力资源和社会保障厅,2015-09-01,现行有效,地方政府规章及文件
'巴彦淖尔市人民政府关于转发《内蒙古自治区人民政府关于加快发展生产性服务业促进产业结构调整升级的实施意见》的通知',巴彦淖尔市人民政府,2015-07-06,现行有效,地方政府规章及文件
'兴安盟行政公署关于加快培育领军企业推进产业集群发展提升农牧业产业化经营水平的意见',兴安盟行政公署,2015-06-30,现行有效,地方政府规章及文件
'巴彦淖尔市人民政府办公厅转发内蒙古自治区人民政府办公厅转发《国务院办公厅关于加快应急产业发展意见》的通知',巴彦淖尔市人民政府办公厅,2015-06-16,现行有效,地方政府规章及文件
'海南省农业厅关于印发我省糖蔗产业结构调整指导性意见的通知',海南省农业厅,2015-06-02,现行有效,地方政府规章及文件
'赤峰市人民政府办公厅关于印发《赤峰市2015年肉牛、肉羊、生猪产业开发专项推进实施方案》的通知',赤峰市人民政府办公厅,2015-04-23,现行有效,地方政府规章及文件
'包头市人民代表大会常务委员会关于批准2014年稀土高新技术产业开发区决算的决议',包头市人民代表大会常务委员会,2015,现行有效,地方政府规章及文件
'内蒙古自治区财政厅、地税局、国税局关于在全区开展建筑业销售不动产业营业税改征增值税税收调查工作的通知',内蒙古自治区财政厅;内蒙古自治区地方税务局;内蒙古自治区国家税务局,2014-10-24,已失效,地方政府规章及文件
'海南省农业厅关于印发海南黑山羊(东山羊)产业发展规划(2014-2017年)的通知',海南省农业厅,2014-09-24,现行有效,地方政府规章及文件
'呼伦贝尔市人民政府办公厅关于印发《2014年呼伦贝尔市重点产业(项目)人才开发目录》的通知',呼伦贝尔市人民政府办公厅,2014-07-09,现行有效,地方政府规章及文件
'乌海市人民政府关于加快转型升级推进住宅产业现代化发展的实施意见',乌海市人民政府,2014-05-05,现行有效,地方政府规章及文件
'内蒙古自治区人民政府办公厅关于印发《内蒙古自治区创建新型工业化产业示范基地管理办法》的通知',内蒙古自治区人民政府办公厅,2014-03-31,现行有效,地方政府规章及文件
'阿拉善盟行政公署关于印发《促进阿拉善盟旅游产业发展的奖励扶持办法》(试行)、《阿拉善盟旅游发展专项资金管理办法》(试行)的通知',阿拉善盟行政公署,2014-03-19,已失效,地方政府规章及文件
'内蒙古自治区人民政府关于深化流通体制改革加快流通产业发展的实施意见',内蒙古自治区人民政府,2014-01-20,现行有效,地方政府规章及文件
'乌海市人民政府关于进一步加快葡萄产业发展的指导意见',乌海市人民政府,2014,现行有效,地方政府规章及文件
'乌兰察布市人民政府办公厅关于印发《乌兰察布市清洁能源输出基地产业发展规划(2013-2020年)》的通知',乌兰察布市人民政府办公厅,2013-12-16,现行有效,地方政府规章及文件
'阿拉善盟行政公署办公厅转发《内蒙古自治区人民政府关于促进有色金属产业发展若干意见》的通知',阿拉善盟行政公署办公厅,2013-12-05,现行有效,地方政府规章及文件
'内蒙古自治区人民政府关于促进有色金属产业发展的若干意见',内蒙古自治区人民政府,2013-11-18,现行有效,地方政府规章及文件
'内蒙古自治区人民政府关于产业结构调整的指导意见',内蒙古自治区人民政府,2013-11-07,现行有效,地方政府规章及文件
'阿拉善盟行政公署办公厅转发《内蒙古自治区人民政府办公厅关于印发<自治区级文化产业园区申报认定管理暂行办法>的通知》',阿拉善盟行政公署办公厅,2013-10-17,现行有效,地方政府规章及文件
'海南州人民政府办公室转发州统计局《关于加强第三产业统计工作实施意见》的通知',海南藏族自治州人民政府办公室,2013-09-28,现行有效,地方政府规章及文件
'内蒙古自治区人民政府关于印发《内蒙古自治区产业发展资金使用管理办法》的通知',内蒙古自治区人民政府,2013-09-02,现行有效,地方政府规章及文件
'乌兰察布市人民政府关于推进蔬菜产业发展的实施意见',乌兰察布市人民政府,2013-06-03,现行有效,地方政府规章及文件
'乌兰察布市人民政府关于加快推进马铃薯种薯产业发展的实施意见',乌兰察布市人民政府,2013-06-02,现行有效,地方政府规章及文件
'赤峰市人民政府关于培育和发展战略性新兴产业的实施意见',赤峰市人民政府,2013-05-20,现行有效,地方政府规章及文件
'呼伦贝尔市人民政府办公厅关于印发呼伦贝尔市2013年蔬菜产业发展实施方案的通知',呼伦贝尔市人民政府办公厅,2013-04-23,现行有效,地方政府规章及文件
