'厦门经济特区两岸新兴产业和现代服务业合作示范区条例',厦门市人民代表大会常务委员会,2014-09-02,现行有效,地方性法规及文件
'厦门市人民代表大会常务委员会关于修改《厦门经济特区高新技术产业园区条例》的决定',厦门市人民代表大会常务委员会,2014-05-01,现行有效,地方性法规及文件
'福建省促进茶产业发展条例',福建省人民代表大会常务委员会,2012-03-31,现行有效,地方性法规及文件
'建瓯市人民政府办公室关于进一步支持5G网络建设和产业发展若干措施的通知',建瓯市人民政府办公室,2020-09-21,现行有效,地方政府规章及文件
'福建省人民政府办公厅关于印发福建省实施工业(产业)园区标准化建设推动制造业高质量发展三年行动计划(2020—2022年)的通知',福建省人民政府办公厅,2020-09-20,现行有效,地方政府规章及文件
'中国（福建）自由贸易试验区厦门片区管理委员会、湖里区人民政府关于支持电商直播产业发展若干办法的通知',中国（福建）自由贸易试验区厦门片区管理委员会;厦门市湖里区人民政府,2020-08-12,现行有效,地方政府规章及文件
'福建省人民政府办公厅关于进一步支持5G网络建设和产业发展若干措施的通知',福建省人民政府办公厅,2020-03-07,现行有效,地方政府规章及文件
'福建省人民政府关于实施工业(产业)园区标准化建设推动制造业高质量发展的指导意见',福建省人民政府,2020-02-14,已失效,地方政府规章及文件
'晋江市人民政府办公室关于印发晋江市进一步扶持泉州市(晋江)人力资源服务产业园发展的若干措施的通知',晋江市人民政府办公室,2019-08-27,现行有效,地方政府规章及文件
'关于印发海沧区加快推进福建自贸区厦门片区海沧园区产业发展扶持办法的通知',厦门市海沧区人民政府,2019-07-08,已失效,地方政府规章及文件
'福州市人民政府办公厅关于印发福州市促进电子商务产业加快发展实施办法的通知',福州市人民政府办公厅,2019-06-16,现行有效,地方政府规章及文件
'厦门市人民政府办公厅关于印发利用外国人144小时过境免签政策促进产业发展工作方案的通知',厦门市人民政府办公厅,2019-05-23,现行有效,地方政府规章及文件
'龙岩市人民政府关于推动军民融合产业高质量发展十条措施的通知',龙岩市人民政府,2019-04-25,现行有效,地方政府规章及文件
'漳平市人民政府办公室关于印发漳平市文旅电商产业扶持资金申报办法的通知',漳平市人民政府办公室,2019-02-27,现行有效,地方政府规章及文件
'福州市马尾区人民政府办公室关于印发《中国(福州)物联网产业创新发展中心扶持政策》的通知',福州市马尾区人民政府办公室,2019-02-19,现行有效,地方政府规章及文件
'厦门市湖里区人民政府、厦门市科学技术局关于印发促进厦门两岸集成电路产业园发展的办法的通知',厦门市湖里区人民政府;厦门市科学技术局,2019-01-28,现行有效,地方政府规章及文件
'南安市人民政府关于印发南安市扶持产业龙头企业和高成长企业做大做强的实施意见的通知',南安市人民政府,2019-01-15,已失效,地方政府规章及文件
'龙岩市人民政府办公室关于印发市本级重大产业项目前期评估制度的通知',龙岩市人民政府办公室,2019-01-11,现行有效,地方政府规章及文件
'厦门市海洋与渔业局关于印发厦门市海洋新兴产业龙头企业评选办法的通知',厦门市海洋与渔业局,2018-11-13,已失效,地方政府规章及文件
'漳州市人民政府办公室关于扶持钟表产业转型升级八条措施的通知',漳州市人民政府办公室,2018-11-12,已失效,地方政府规章及文件
'平潭综合实验区促进两岸影视产业合作发展的实施细则',福建省平潭综合实验区管理委员会办公室,2018-11-12,现行有效,地方政府规章及文件
'泉州市人民政府办公室关于印发泉州市石墨烯产业发展路线图(2018—2025年)的通知',泉州市人民政府办公室,2018-10-25,现行有效,地方政府规章及文件
'平潭综合实验区管委会关于印发平潭综合实验区培育集成电路产业发展的若干措施(试行)的通知',福建省平潭综合实验区管理委员会,2018-10-18,现行有效,地方政府规章及文件
'平潭综合实验区管委会关于印发平潭综合实验区跨境电子商务及国际快件产业奖补办法(试行)的通知',福建省平潭综合实验区管理委员会,2018-10-18,已失效,地方政府规章及文件
'厦门市人民政府办公厅关于调整加快发展集成电路产业实施细则的通知',厦门市人民政府办公厅,2018-10-03,现行有效,地方政府规章及文件
'泉州市人民政府办公室关于印发泉州市加快发展健身休闲产业实施方案的通知',泉州市人民政府办公室,2018-09-12,现行有效,地方政府规章及文件
