'贵州省茶产业发展条例',贵州省人民代表大会常务委员会,2020-12-04,现行有效,地方性法规及文件
'黔南布依族苗族自治州促进茶产业发展条例',黔南布依族苗族自治州人民代表大会常务委员会,2014,现行有效,地方性法规及文件
'贵阳高新技术产业开发区条例',贵阳市人民代表大会常务委员会,2011-04-08,现行有效,地方性法规及文件
'贵州省人民代表大会常务委员会关于批准《贵阳高新技术产业开发区条例》的决议',贵州省人民代表大会常务委员会,2011,现行有效,地方性法规及文件
'贵州省高新技术产业发展条例',贵州省人民代表大会常务委员会,2007-09-24,现行有效,地方性法规及文件
'中共贵阳市旅游产业发展委员会党组党务公开实施方案',中共贵阳市旅游产业发展委员会党组,2010-12-23,现行有效,团体规定
'关于印发《贵阳国家高新技术产业开发区清明节期间森林防火工作预案》的通知',贵阳国家高新技术产业开发区党政办公室,2008-04-03,现行有效,团体规定
'关于印发《贵阳国家高新技术产业开发区自然灾害救助应急预案》的紧急通知',贵阳国家高新技术产业开发区党政办公室,2008-01-20,现行有效,团体规定
'省财政厅、省农业农村厅关于印发《贵州省农村产业革命牛羊产业发展专项资金管理办法(试行)》的通知',贵州省财政厅;贵州省农业农村厅,2020-07-20,现行有效,地方政府规章及文件
'省市场监管局关于印发2020年基础能源产业振兴行动实施方案的通知',贵州省市场监督管理局,2020-06-29,现行有效,地方政府规章及文件
'市人民政府办公厅关于印发贵阳市2020年坝区农业产业结构调整工作推进方案的通知',贵阳市人民政府办公厅,2020-06-19,现行有效,地方政府规章及文件
'省市场监管局关于印发推进我省十大工业产业高质量发展政策措施清单的通知',贵州省市场监督管理局,2020-05-20,现行有效,地方政府规章及文件
'省人民政府关于加快区块链技术应用和产业发展的意见',贵州省人民政府,2020-04-27,现行有效,地方政府规章及文件
'贵阳市林业局、贵阳市民政局、贵阳市卫生健康局关于印发《关于大力推进森林康养产业发展实施意见》的通知',贵阳市林业局;贵阳市民政局;贵阳市卫生健康局,2020-02-26,现行有效,地方政府规章及文件
'贵州省人民政府关于加快推进农业机械化和农机装备产业发展的实施意见',贵州省人民政府,2019-12-31,现行有效,地方政府规章及文件
'省人民政府办公厅关于加快推进煤层气(煤矿瓦斯)产业发展的指导意见(2019—2025年)',贵州省人民政府办公厅,2019-12-30,现行有效,地方政府规章及文件
'省人民政府办公厅关于加快推进页岩气产业发展的指导意见(2019—2025年)',贵州省人民政府办公厅,2019-12-30,现行有效,地方政府规章及文件
'黔南州人民政府关于黔南州绿色经济“四型”产业发展的实施意见',黔南布依族苗族自治州人民政府,2019-12-02,现行有效,地方政府规章及文件
'省科技厅关于印发科技支撑农村产业革命“三个‘1+1’”试点方案的通知',贵州省科学技术厅,2019-11-27,现行有效,地方政府规章及文件
'关于开展我市国家级信息技术服务产业集群建设相关工作的通知',贵阳市发展和改革委员会,2019-11-13,现行有效,地方政府规章及文件
'黔南州人民政府关于印发黔南州十大工业产业振兴行动方案的通知',黔南布依族苗族自治州人民政府,2019-10-01,现行有效,地方政府规章及文件
'市人民政府办公厅关于印发贵阳市全面开展“校农结合”工作助推农村产业革命和脱贫攻坚实施方案的通知',贵阳市人民政府办公厅,2019-09-16,现行有效,地方政府规章及文件
'市人民政府办公厅关于印发贵阳产业发展控股集团有限公司组建方案的通知',贵阳市人民政府办公厅,2019-09-10,现行有效,地方政府规章及文件
'省财政厅、省工业和信息化厅关于印发《贵州省十大千亿级工业(生态特色食品)产业振兴专项资金管理办法》的通知',贵州省财政厅;贵州省工业和信息化厅,2019-08-29,现行有效,地方政府规章及文件
'省教育厅等八部门印发《关于深化“校农结合”工作助推农村产业革命和脱贫攻坚的指导意见》的通知',贵州省教育厅;贵州省商务厅;贵州省农业农村厅;贵州省财政厅;贵州省卫生健康委员会;贵州省发展和改革委员会;贵州省市场监督管理局;贵州省扶贫开发办公室,2019-08-08,现行有效,地方政府规章及文件
'关于印发《贵州省500亩以上坝区农业产业结构调整奖补资金和项目管理办法(试行)》的通知',贵州省财政厅;贵州省农业农村厅;贵州省统计局,2019-06-28,现行有效,地方政府规章及文件
'市安委办关于做好2019中国国际大数据产业博览会期间安全生产和自然灾害工作的通知',贵阳市安全生产委员会办公室,2019-05-07,现行有效,地方政府规章及文件
'省药品监管局关于印发《贵州省药品监督管理局推进中药材产业发展行动方案》的通知',贵州省药品监督管理局,2019-04-30,现行有效,地方政府规章及文件
'省大数据发展领导小组办公室关于印发《2019年贵州省深化提升“万企融合”大行动推动大数据应用和产业转型工作方案》的通知',贵州省大数据发展领导小组办公室,2019-04-29,现行有效,地方政府规章及文件
'黔南州人民政府关于促进煤炭产业发展的意见',黔南布依族苗族自治州人民政府,2019-04-28,现行有效,地方政府规章及文件
'市人民政府办公厅关于推进烟叶产业高质量发展的实施意见',贵阳市人民政府办公厅,2019-04-25,现行有效,地方政府规章及文件
'关于印发《2019中国国际大数据产业博览会期间建筑工地环境整治工作方案》的通知',贵阳市住房和城乡建设局,2019-04-15,已失效,地方政府规章及文件
'州人民政府办公室关于推动全州烤烟产业高质量发展的意见(2019—2022年)',黔西南布依族苗族自治州人民政府办公室,2019-03-22,现行有效,地方政府规章及文件
